"id","date","dow","att_binary","school_name","sy"
15,2001-07-30,"Monday","1     ","Mercury MS","01SUM"
15,2001-07-31,"Tuesday","1     ","Mercury MS","01SUM"
15,2001-08-01,"Wednesday","1     ","Mercury MS","01SUM"
15,2001-08-02,"Thursday","1     ","Mercury MS","01SUM"
15,2001-08-03,"Friday","1     ","Mercury MS","01SUM"
15,2001-08-04,"Saturday","1     ","Mercury MS","01SUM"
15,2001-08-05,"Sunday","1     ","Mercury MS","01SUM"
15,2001-08-06,"Monday","1     ","Mercury MS","01SUM"
15,2001-08-07,"Tuesday","1     ","Mercury MS","01SUM"
15,2001-08-08,"Wednesday","1     ","Mercury MS","01SUM"
15,2001-08-09,"Thursday","1     ","Mercury MS","01SUM"
15,2001-08-10,"Friday","1     ","Mercury MS","01SUM"
15,2001-08-11,"Saturday","1     ","Mercury MS","01SUM"
15,2001-08-12,"Sunday","1     ","Mercury MS","01SUM"
15,2001-08-13,"Monday","1     ","Mercury MS","01SUM"
15,2001-08-14,"Tuesday","1     ","Mercury MS","01SUM"
15,2001-08-15,"Wednesday","1     ","Mercury MS","01SUM"
15,2001-08-16,"Thursday","1     ","Mercury MS","01SUM"
15,2001-08-17,"Friday","1     ","Mercury MS","01SUM"
15,2001-08-18,"Saturday","1     ","Mercury MS","01SUM"
15,2001-08-19,"Sunday","1     ","Mercury MS","01SUM"
15,2001-08-20,"Monday","1     ","Mercury MS","01SUM"
15,2001-08-21,"Tuesday","1     ","Mercury MS","01SUM"
15,2001-08-22,"Wednesday","1     ","Mercury MS","01SUM"
15,2001-08-23,"Thursday","1     ","Mercury MS","01SUM"
15,2001-08-24,"Friday","1     ","Mercury MS","01SUM"
15,2001-08-25,"Saturday","1     ","Mercury MS","01SUM"
15,2001-08-26,"Sunday","1     ","Mercury MS","01SUM"
15,2001-08-27,"Monday","1     ","Mercury MS","01SUM"
15,2001-08-28,"Tuesday","1     ","Mercury MS","01SUM"
16,2001-06-30,"Saturday","0     ","Mercury MS","01SUM"
16,2001-07-01,"Sunday","0     ","Mercury MS","01SUM"
16,2001-07-02,"Monday","0     ","Mercury MS","01SUM"
16,2001-07-03,"Tuesday","0     ","Mercury MS","01SUM"
16,2001-07-04,"Wednesday","0     ","Mercury MS","01SUM"
16,2001-07-05,"Thursday","0     ","Mercury MS","01SUM"
16,2001-07-06,"Friday","1     ","Mercury MS","01SUM"
16,2001-07-07,"Saturday","1     ","Mercury MS","01SUM"
16,2001-07-08,"Sunday","0     ","Mercury MS","01SUM"
16,2001-07-09,"Monday","0     ","Mercury MS","01SUM"
16,2001-07-10,"Tuesday","1     ","Mercury MS","01SUM"
16,2001-07-11,"Wednesday","1     ","Mercury MS","01SUM"
16,2001-07-12,"Thursday","0     ","Mercury MS","01SUM"
16,2001-07-13,"Friday","0     ","Mercury MS","01SUM"
16,2001-07-14,"Saturday","1     ","Mercury MS","01SUM"
16,2001-07-15,"Sunday","1     ","Mercury MS","01SUM"
16,2001-07-16,"Monday","0     ","Mercury MS","01SUM"
16,2001-07-17,"Tuesday","0     ","Mercury MS","01SUM"
16,2001-07-18,"Wednesday","1     ","Mercury MS","01SUM"
16,2001-07-19,"Thursday","1     ","Mercury MS","01SUM"
16,2001-07-20,"Friday","0     ","Mercury MS","01SUM"
16,2001-07-21,"Saturday","0     ","Mercury MS","01SUM"
16,2001-07-22,"Sunday","0     ","Mercury MS","01SUM"
16,2001-07-23,"Monday","0     ","Mercury MS","01SUM"
16,2001-07-24,"Tuesday","0     ","Mercury MS","01SUM"
16,2001-07-25,"Wednesday","0     ","Mercury MS","01SUM"
16,2001-07-26,"Thursday","1     ","Mercury MS","01SUM"
16,2001-07-27,"Friday","1     ","Mercury MS","01SUM"
16,2001-07-28,"Saturday","0     ","Mercury MS","01SUM"
16,2001-07-29,"Sunday","0     ","Mercury MS","01SUM"
16,2001-07-30,"Monday","1     ","Mercury MS","01SUM"
16,2001-07-31,"Tuesday","1     ","Mercury MS","01SUM"
16,2001-08-01,"Wednesday","0     ","Mercury MS","01SUM"
16,2001-08-02,"Thursday","0     ","Mercury MS","01SUM"
16,2001-08-03,"Friday","1     ","Mercury MS","01SUM"
16,2001-08-04,"Saturday","1     ","Mercury MS","01SUM"
16,2001-08-05,"Sunday","0     ","Mercury MS","01SUM"
16,2001-08-06,"Monday","0     ","Mercury MS","01SUM"
16,2001-08-07,"Tuesday","1     ","Mercury MS","01SUM"
16,2001-08-08,"Wednesday","1     ","Mercury MS","01SUM"
16,2001-08-09,"Thursday","0     ","Mercury MS","01SUM"
16,2001-08-10,"Friday","0     ","Mercury MS","01SUM"
16,2001-08-11,"Saturday","0     ","Mercury MS","01SUM"
16,2001-08-12,"Sunday","0     ","Mercury MS","01SUM"
16,2001-08-13,"Monday","0     ","Mercury MS","01SUM"
16,2001-08-14,"Tuesday","0     ","Mercury MS","01SUM"
16,2001-08-15,"Wednesday","1     ","Mercury MS","01SUM"
16,2001-08-16,"Thursday","1     ","Mercury MS","01SUM"
16,2001-08-17,"Friday","0     ","Mercury MS","01SUM"
16,2001-08-18,"Saturday","0     ","Mercury MS","01SUM"
16,2001-08-19,"Sunday","1     ","Mercury MS","01SUM"
16,2001-08-20,"Monday","1     ","Mercury MS","01SUM"
16,2001-08-21,"Tuesday","0     ","Mercury MS","01SUM"
16,2001-08-22,"Wednesday","0     ","Mercury MS","01SUM"
16,2001-08-23,"Thursday","1     ","Mercury MS","01SUM"
16,2001-08-24,"Friday","1     ","Mercury MS","01SUM"
16,2001-08-25,"Saturday","0     ","Mercury MS","01SUM"
16,2001-08-26,"Sunday","0     ","Mercury MS","01SUM"
16,2001-08-27,"Monday","1     ","Mercury MS","01SUM"
16,2001-08-28,"Tuesday","1     ","Mercury MS","01SUM"
18,2001-06-30,"Saturday","1     ","Mercury MS","01SUM"
18,2001-07-01,"Sunday","1     ","Mercury MS","01SUM"
18,2001-07-02,"Monday","1     ","Mercury MS","01SUM"
18,2001-07-03,"Tuesday","1     ","Mercury MS","01SUM"
18,2001-07-04,"Wednesday","1     ","Mercury MS","01SUM"
18,2001-07-05,"Thursday","1     ","Mercury MS","01SUM"
18,2001-07-06,"Friday","1     ","Mercury MS","01SUM"
18,2001-07-07,"Saturday","1     ","Mercury MS","01SUM"
18,2001-07-08,"Sunday","1     ","Mercury MS","01SUM"
18,2001-07-09,"Monday","1     ","Mercury MS","01SUM"
18,2001-07-10,"Tuesday","1     ","Mercury MS","01SUM"
18,2001-07-11,"Wednesday","1     ","Mercury MS","01SUM"
18,2001-07-12,"Thursday","1     ","Mercury MS","01SUM"
18,2001-07-13,"Friday","1     ","Mercury MS","01SUM"
18,2001-07-14,"Saturday","1     ","Mercury MS","01SUM"
18,2001-07-15,"Sunday","1     ","Mercury MS","01SUM"
18,2001-07-16,"Monday","1     ","Mercury MS","01SUM"
18,2001-07-17,"Tuesday","1     ","Mercury MS","01SUM"
18,2001-07-18,"Wednesday","1     ","Mercury MS","01SUM"
18,2001-07-19,"Thursday","1     ","Mercury MS","01SUM"
18,2001-07-20,"Friday","1     ","Mercury MS","01SUM"
18,2001-07-21,"Saturday","1     ","Mercury MS","01SUM"
18,2001-07-22,"Sunday","1     ","Mercury MS","01SUM"
18,2001-07-23,"Monday","1     ","Mercury MS","01SUM"
18,2001-07-24,"Tuesday","1     ","Mercury MS","01SUM"
18,2001-07-25,"Wednesday","1     ","Mercury MS","01SUM"
18,2001-07-26,"Thursday","1     ","Mercury MS","01SUM"
18,2001-07-27,"Friday","1     ","Mercury MS","01SUM"
18,2001-07-28,"Saturday","1     ","Mercury MS","01SUM"
18,2001-07-29,"Sunday","1     ","Mercury MS","01SUM"
18,2001-07-30,"Monday","1     ","Mercury MS","01SUM"
18,2001-07-31,"Tuesday","1     ","Mercury MS","01SUM"
18,2001-08-01,"Wednesday","1     ","Mercury MS","01SUM"
18,2001-08-02,"Thursday","1     ","Mercury MS","01SUM"
18,2001-08-03,"Friday","1     ","Mercury MS","01SUM"
18,2001-08-04,"Saturday","1     ","Mercury MS","01SUM"
18,2001-08-05,"Sunday","1     ","Mercury MS","01SUM"
18,2001-08-06,"Monday","1     ","Mercury MS","01SUM"
18,2001-08-07,"Tuesday","1     ","Mercury MS","01SUM"
18,2001-08-08,"Wednesday","1     ","Mercury MS","01SUM"
18,2001-08-09,"Thursday","1     ","Mercury MS","01SUM"
18,2001-08-10,"Friday","1     ","Mercury MS","01SUM"
18,2001-08-11,"Saturday","1     ","Mercury MS","01SUM"
18,2001-08-12,"Sunday","1     ","Mercury MS","01SUM"
18,2001-08-13,"Monday","1     ","Mercury MS","01SUM"
18,2001-08-14,"Tuesday","1     ","Mercury MS","01SUM"
18,2001-08-15,"Wednesday","1     ","Mercury MS","01SUM"
18,2001-08-16,"Thursday","1     ","Mercury MS","01SUM"
18,2001-08-17,"Friday","1     ","Mercury MS","01SUM"
18,2001-08-18,"Saturday","1     ","Mercury MS","01SUM"
18,2001-08-19,"Sunday","1     ","Mercury MS","01SUM"
18,2001-08-20,"Monday","1     ","Mercury MS","01SUM"
18,2001-08-21,"Tuesday","1     ","Mercury MS","01SUM"
18,2001-08-22,"Wednesday","1     ","Mercury MS","01SUM"
18,2001-08-23,"Thursday","1     ","Mercury MS","01SUM"
18,2001-08-24,"Friday","1     ","Mercury MS","01SUM"
18,2001-08-25,"Saturday","1     ","Mercury MS","01SUM"
18,2001-08-26,"Sunday","1     ","Mercury MS","01SUM"
18,2001-08-27,"Monday","1     ","Mercury MS","01SUM"
18,2001-08-28,"Tuesday","1     ","Mercury MS","01SUM"
19,2001-06-30,"Saturday","0     ","Mercury MS","01SUM"
19,2001-07-01,"Sunday","1     ","Mercury MS","01SUM"
19,2001-07-02,"Monday","1     ","Mercury MS","01SUM"
19,2001-07-03,"Tuesday","1     ","Mercury MS","01SUM"
19,2001-07-04,"Wednesday","1     ","Mercury MS","01SUM"
19,2001-07-05,"Thursday","1     ","Mercury MS","01SUM"
19,2001-07-06,"Friday","1     ","Mercury MS","01SUM"
19,2001-07-07,"Saturday","1     ","Mercury MS","01SUM"
19,2001-07-08,"Sunday","1     ","Mercury MS","01SUM"
19,2001-07-09,"Monday","1     ","Mercury MS","01SUM"
19,2001-07-10,"Tuesday","1     ","Mercury MS","01SUM"
19,2001-07-11,"Wednesday","1     ","Mercury MS","01SUM"
19,2001-07-12,"Thursday","1     ","Mercury MS","01SUM"
19,2001-07-13,"Friday","1     ","Mercury MS","01SUM"
19,2001-07-14,"Saturday","1     ","Mercury MS","01SUM"
19,2001-07-15,"Sunday","1     ","Mercury MS","01SUM"
19,2001-07-16,"Monday","1     ","Mercury MS","01SUM"
19,2001-07-17,"Tuesday","1     ","Mercury MS","01SUM"
19,2001-07-18,"Wednesday","0     ","Mercury MS","01SUM"
19,2001-07-19,"Thursday","1     ","Mercury MS","01SUM"
19,2001-07-20,"Friday","0     ","Mercury MS","01SUM"
19,2001-07-21,"Saturday","1     ","Mercury MS","01SUM"
19,2001-07-22,"Sunday","1     ","Mercury MS","01SUM"
19,2001-07-23,"Monday","1     ","Mercury MS","01SUM"
19,2001-07-24,"Tuesday","1     ","Mercury MS","01SUM"
19,2001-07-25,"Wednesday","1     ","Mercury MS","01SUM"
19,2001-07-26,"Thursday","1     ","Mercury MS","01SUM"
19,2001-07-27,"Friday","1     ","Mercury MS","01SUM"
19,2001-07-28,"Saturday","1     ","Mercury MS","01SUM"
19,2001-07-29,"Sunday","1     ","Mercury MS","01SUM"
19,2001-07-30,"Monday","1     ","Mercury MS","01SUM"
19,2001-07-31,"Tuesday","1     ","Mercury MS","01SUM"
19,2001-08-01,"Wednesday","1     ","Mercury MS","01SUM"
19,2001-08-02,"Thursday","1     ","Mercury MS","01SUM"
19,2001-08-03,"Friday","1     ","Mercury MS","01SUM"
19,2001-08-04,"Saturday","1     ","Mercury MS","01SUM"
19,2001-08-05,"Sunday","1     ","Mercury MS","01SUM"
19,2001-08-06,"Monday","1     ","Mercury MS","01SUM"
19,2001-08-07,"Tuesday","0     ","Mercury MS","01SUM"
19,2001-08-08,"Wednesday","1     ","Mercury MS","01SUM"
19,2001-08-09,"Thursday","0     ","Mercury MS","01SUM"
19,2001-08-10,"Friday","1     ","Mercury MS","01SUM"
19,2001-08-11,"Saturday","1     ","Mercury MS","01SUM"
19,2001-08-12,"Sunday","1     ","Mercury MS","01SUM"
19,2001-08-13,"Monday","1     ","Mercury MS","01SUM"
19,2001-08-14,"Tuesday","1     ","Mercury MS","01SUM"
19,2001-08-15,"Wednesday","1     ","Mercury MS","01SUM"
19,2001-08-16,"Thursday","1     ","Mercury MS","01SUM"
19,2001-08-17,"Friday","1     ","Mercury MS","01SUM"
19,2001-08-18,"Saturday","1     ","Mercury MS","01SUM"
19,2001-08-19,"Sunday","1     ","Mercury MS","01SUM"
19,2001-08-20,"Monday","1     ","Mercury MS","01SUM"
19,2001-08-21,"Tuesday","1     ","Mercury MS","01SUM"
19,2001-08-22,"Wednesday","1     ","Mercury MS","01SUM"
19,2001-08-23,"Thursday","1     ","Mercury MS","01SUM"
19,2001-08-24,"Friday","1     ","Mercury MS","01SUM"
19,2001-08-25,"Saturday","1     ","Mercury MS","01SUM"
19,2001-08-26,"Sunday","1     ","Mercury MS","01SUM"
19,2001-08-27,"Monday","0     ","Mercury MS","01SUM"
19,2001-08-28,"Tuesday","1     ","Mercury MS","01SUM"
20,2001-06-30,"Saturday","1     ","Mercury MS","01SUM"
20,2001-07-01,"Sunday","1     ","Mercury MS","01SUM"
20,2001-07-02,"Monday","1     ","Mercury MS","01SUM"
20,2001-07-03,"Tuesday","1     ","Mercury MS","01SUM"
20,2001-07-04,"Wednesday","1     ","Mercury MS","01SUM"
20,2001-07-05,"Thursday","1     ","Mercury MS","01SUM"
20,2001-07-06,"Friday","1     ","Mercury MS","01SUM"
20,2001-07-07,"Saturday","1     ","Mercury MS","01SUM"
20,2001-07-08,"Sunday","1     ","Mercury MS","01SUM"
20,2001-07-09,"Monday","1     ","Mercury MS","01SUM"
20,2001-07-10,"Tuesday","1     ","Mercury MS","01SUM"
20,2001-07-11,"Wednesday","1     ","Mercury MS","01SUM"
20,2001-07-12,"Thursday","1     ","Mercury MS","01SUM"
20,2001-07-13,"Friday","1     ","Mercury MS","01SUM"
20,2001-07-14,"Saturday","1     ","Mercury MS","01SUM"
20,2001-07-15,"Sunday","1     ","Mercury MS","01SUM"
20,2001-07-16,"Monday","1     ","Mercury MS","01SUM"
20,2001-07-17,"Tuesday","1     ","Mercury MS","01SUM"
20,2001-07-18,"Wednesday","1     ","Mercury MS","01SUM"
20,2001-07-19,"Thursday","1     ","Mercury MS","01SUM"
20,2001-07-20,"Friday","1     ","Mercury MS","01SUM"
20,2001-07-21,"Saturday","1     ","Mercury MS","01SUM"
20,2001-07-22,"Sunday","1     ","Mercury MS","01SUM"
20,2001-07-23,"Monday","1     ","Mercury MS","01SUM"
20,2001-07-24,"Tuesday","1     ","Mercury MS","01SUM"
20,2001-07-25,"Wednesday","1     ","Mercury MS","01SUM"
20,2001-07-26,"Thursday","1     ","Mercury MS","01SUM"
20,2001-07-27,"Friday","1     ","Mercury MS","01SUM"
20,2001-07-28,"Saturday","1     ","Mercury MS","01SUM"
20,2001-07-29,"Sunday","1     ","Mercury MS","01SUM"
20,2001-07-30,"Monday","1     ","Mercury MS","01SUM"
20,2001-07-31,"Tuesday","1     ","Mercury MS","01SUM"
20,2001-08-01,"Wednesday","1     ","Mercury MS","01SUM"
20,2001-08-02,"Thursday","1     ","Mercury MS","01SUM"
20,2001-08-03,"Friday","1     ","Mercury MS","01SUM"
20,2001-08-04,"Saturday","1     ","Mercury MS","01SUM"
20,2001-08-05,"Sunday","1     ","Mercury MS","01SUM"
20,2001-08-06,"Monday","1     ","Mercury MS","01SUM"
20,2001-08-07,"Tuesday","1     ","Mercury MS","01SUM"
20,2001-08-08,"Wednesday","1     ","Mercury MS","01SUM"
20,2001-08-09,"Thursday","1     ","Mercury MS","01SUM"
20,2001-08-10,"Friday","1     ","Mercury MS","01SUM"
20,2001-08-11,"Saturday","1     ","Mercury MS","01SUM"
20,2001-08-12,"Sunday","1     ","Mercury MS","01SUM"
20,2001-08-13,"Monday","1     ","Mercury MS","01SUM"
20,2001-08-14,"Tuesday","1     ","Mercury MS","01SUM"
20,2001-08-15,"Wednesday","1     ","Mercury MS","01SUM"
20,2001-08-16,"Thursday","1     ","Mercury MS","01SUM"
20,2001-08-17,"Friday","1     ","Mercury MS","01SUM"
20,2001-08-18,"Saturday","1     ","Mercury MS","01SUM"
20,2001-08-19,"Sunday","1     ","Mercury MS","01SUM"
20,2001-08-20,"Monday","1     ","Mercury MS","01SUM"
20,2001-08-21,"Tuesday","1     ","Mercury MS","01SUM"
20,2001-08-22,"Wednesday","1     ","Mercury MS","01SUM"
20,2001-08-23,"Thursday","1     ","Mercury MS","01SUM"
20,2001-08-24,"Friday","1     ","Mercury MS","01SUM"
20,2001-08-25,"Saturday","1     ","Mercury MS","01SUM"
20,2001-08-26,"Sunday","1     ","Mercury MS","01SUM"
20,2001-08-27,"Monday","1     ","Mercury MS","01SUM"
20,2001-08-28,"Tuesday","1     ","Mercury MS","01SUM"
1,2002-06-30,"Sunday","1     ","Venus HS","02SUM"
1,2002-07-01,"Monday","1     ","Venus HS","02SUM"
1,2002-07-02,"Tuesday","1     ","Venus HS","02SUM"
1,2002-07-03,"Wednesday","1     ","Venus HS","02SUM"
1,2002-07-04,"Thursday","1     ","Venus HS","02SUM"
1,2002-07-05,"Friday","1     ","Venus HS","02SUM"
1,2002-07-06,"Saturday","1     ","Venus HS","02SUM"
1,2002-07-07,"Sunday","1     ","Venus HS","02SUM"
1,2002-07-08,"Monday","1     ","Venus HS","02SUM"
1,2002-07-09,"Tuesday","1     ","Venus HS","02SUM"
1,2002-07-10,"Wednesday","1     ","Venus HS","02SUM"
1,2002-07-11,"Thursday","1     ","Venus HS","02SUM"
1,2002-07-12,"Friday","1     ","Venus HS","02SUM"
1,2002-07-13,"Saturday","1     ","Venus HS","02SUM"
1,2002-07-14,"Sunday","1     ","Venus HS","02SUM"
1,2002-07-15,"Monday","1     ","Venus HS","02SUM"
1,2002-07-16,"Tuesday","1     ","Venus HS","02SUM"
1,2002-07-17,"Wednesday","1     ","Venus HS","02SUM"
1,2002-07-18,"Thursday","1     ","Venus HS","02SUM"
1,2002-07-19,"Friday","1     ","Venus HS","02SUM"
1,2002-07-20,"Saturday","1     ","Venus HS","02SUM"
1,2002-07-21,"Sunday","1     ","Venus HS","02SUM"
1,2002-07-22,"Monday","1     ","Venus HS","02SUM"
1,2002-07-23,"Tuesday","1     ","Venus HS","02SUM"
1,2002-07-24,"Wednesday","1     ","Venus HS","02SUM"
1,2002-07-25,"Thursday","1     ","Venus HS","02SUM"
1,2002-07-26,"Friday","1     ","Venus HS","02SUM"
1,2002-07-27,"Saturday","1     ","Venus HS","02SUM"
1,2002-07-28,"Sunday","1     ","Venus HS","02SUM"
1,2002-07-29,"Monday","1     ","Venus HS","02SUM"
1,2002-07-30,"Tuesday","1     ","Venus HS","02SUM"
1,2002-07-31,"Wednesday","1     ","Venus HS","02SUM"
1,2002-08-01,"Thursday","1     ","Venus HS","02SUM"
1,2002-08-02,"Friday","1     ","Venus HS","02SUM"
1,2002-08-03,"Saturday","1     ","Venus HS","02SUM"
1,2002-08-04,"Sunday","1     ","Venus HS","02SUM"
1,2002-08-05,"Monday","1     ","Venus HS","02SUM"
1,2002-08-06,"Tuesday","1     ","Venus HS","02SUM"
1,2002-08-07,"Wednesday","1     ","Venus HS","02SUM"
1,2002-08-08,"Thursday","1     ","Venus HS","02SUM"
1,2002-08-09,"Friday","1     ","Venus HS","02SUM"
1,2002-08-10,"Saturday","1     ","Venus HS","02SUM"
1,2002-08-11,"Sunday","1     ","Venus HS","02SUM"
1,2002-08-12,"Monday","1     ","Venus HS","02SUM"
1,2002-08-13,"Tuesday","1     ","Venus HS","02SUM"
1,2002-08-14,"Wednesday","1     ","Venus HS","02SUM"
1,2002-08-15,"Thursday","1     ","Venus HS","02SUM"
1,2002-08-16,"Friday","1     ","Venus HS","02SUM"
1,2002-08-17,"Saturday","1     ","Venus HS","02SUM"
1,2002-08-18,"Sunday","1     ","Venus HS","02SUM"
1,2002-08-19,"Monday","1     ","Venus HS","02SUM"
1,2002-08-20,"Tuesday","1     ","Venus HS","02SUM"
1,2002-08-21,"Wednesday","1     ","Venus HS","02SUM"
1,2002-08-22,"Thursday","1     ","Venus HS","02SUM"
1,2002-08-23,"Friday","1     ","Venus HS","02SUM"
1,2002-08-24,"Saturday","1     ","Venus HS","02SUM"
1,2002-08-25,"Sunday","1     ","Venus HS","02SUM"
1,2002-08-26,"Monday","1     ","Venus HS","02SUM"
1,2002-08-27,"Tuesday","1     ","Venus HS","02SUM"
1,2002-08-28,"Wednesday","1     ","Venus HS","02SUM"
2,2002-06-30,"Sunday","0     ","Venus HS","02SUM"
2,2002-07-01,"Monday","0     ","Venus HS","02SUM"
2,2002-07-02,"Tuesday","0     ","Venus HS","02SUM"
2,2002-07-03,"Wednesday","0     ","Venus HS","02SUM"
2,2002-07-04,"Thursday","0     ","Venus HS","02SUM"
2,2002-07-05,"Friday","0     ","Venus HS","02SUM"
2,2002-07-06,"Saturday","0     ","Venus HS","02SUM"
2,2002-07-07,"Sunday","0     ","Venus HS","02SUM"
2,2002-07-08,"Monday","0     ","Venus HS","02SUM"
2,2002-07-09,"Tuesday","0     ","Venus HS","02SUM"
2,2002-07-10,"Wednesday","0     ","Venus HS","02SUM"
2,2002-07-11,"Thursday","0     ","Venus HS","02SUM"
2,2002-07-12,"Friday","0     ","Venus HS","02SUM"
2,2002-07-13,"Saturday","0     ","Venus HS","02SUM"
2,2002-07-14,"Sunday","0     ","Venus HS","02SUM"
2,2002-07-15,"Monday","0     ","Venus HS","02SUM"
2,2002-07-16,"Tuesday","0     ","Venus HS","02SUM"
2,2002-07-17,"Wednesday","0     ","Venus HS","02SUM"
2,2002-07-18,"Thursday","0     ","Venus HS","02SUM"
2,2002-07-19,"Friday","0     ","Venus HS","02SUM"
2,2002-07-20,"Saturday","0     ","Venus HS","02SUM"
2,2002-07-21,"Sunday","0     ","Venus HS","02SUM"
2,2002-07-22,"Monday","0     ","Venus HS","02SUM"
2,2002-07-23,"Tuesday","0     ","Venus HS","02SUM"
2,2002-07-24,"Wednesday","0     ","Venus HS","02SUM"
2,2002-07-25,"Thursday","0     ","Venus HS","02SUM"
2,2002-07-26,"Friday","0     ","Venus HS","02SUM"
2,2002-07-27,"Saturday","0     ","Venus HS","02SUM"
2,2002-07-28,"Sunday","0     ","Venus HS","02SUM"
2,2002-07-29,"Monday","0     ","Venus HS","02SUM"
2,2002-07-30,"Tuesday","0     ","Venus HS","02SUM"
2,2002-07-31,"Wednesday","0     ","Venus HS","02SUM"
2,2002-08-01,"Thursday","0     ","Venus HS","02SUM"
2,2002-08-02,"Friday","0     ","Venus HS","02SUM"
2,2002-08-03,"Saturday","0     ","Venus HS","02SUM"
2,2002-08-04,"Sunday","0     ","Venus HS","02SUM"
2,2002-08-05,"Monday","0     ","Venus HS","02SUM"
2,2002-08-06,"Tuesday","0     ","Venus HS","02SUM"
2,2002-08-07,"Wednesday","0     ","Venus HS","02SUM"
2,2002-08-08,"Thursday","0     ","Venus HS","02SUM"
2,2002-08-09,"Friday","0     ","Venus HS","02SUM"
2,2002-08-10,"Saturday","0     ","Venus HS","02SUM"
2,2002-08-11,"Sunday","0     ","Venus HS","02SUM"
2,2002-08-12,"Monday","0     ","Venus HS","02SUM"
2,2002-08-13,"Tuesday","0     ","Venus HS","02SUM"
2,2002-08-14,"Wednesday","0     ","Venus HS","02SUM"
2,2002-08-15,"Thursday","0     ","Venus HS","02SUM"
2,2002-08-16,"Friday","0     ","Venus HS","02SUM"
2,2002-08-17,"Saturday","0     ","Venus HS","02SUM"
2,2002-08-18,"Sunday","0     ","Venus HS","02SUM"
2,2002-08-19,"Monday","0     ","Venus HS","02SUM"
2,2002-08-20,"Tuesday","0     ","Venus HS","02SUM"
2,2002-08-21,"Wednesday","0     ","Venus HS","02SUM"
2,2002-08-22,"Thursday","0     ","Venus HS","02SUM"
2,2002-08-23,"Friday","0     ","Venus HS","02SUM"
2,2002-08-24,"Saturday","0     ","Venus HS","02SUM"
2,2002-08-25,"Sunday","0     ","Venus HS","02SUM"
2,2002-08-26,"Monday","0     ","Venus HS","02SUM"
2,2002-08-27,"Tuesday","0     ","Venus HS","02SUM"
2,2002-08-28,"Wednesday","0     ","Venus HS","02SUM"
3,2002-06-30,"Sunday","0     ","Venus HS","02SUM"
3,2002-07-01,"Monday","0     ","Venus HS","02SUM"
3,2002-07-02,"Tuesday","0     ","Venus HS","02SUM"
3,2002-07-03,"Wednesday","0     ","Venus HS","02SUM"
3,2002-07-04,"Thursday","0     ","Venus HS","02SUM"
3,2002-07-05,"Friday","0     ","Venus HS","02SUM"
3,2002-07-06,"Saturday","0     ","Venus HS","02SUM"
3,2002-07-07,"Sunday","0     ","Venus HS","02SUM"
3,2002-07-08,"Monday","0     ","Venus HS","02SUM"
3,2002-07-09,"Tuesday","0     ","Venus HS","02SUM"
3,2002-07-10,"Wednesday","0     ","Venus HS","02SUM"
3,2002-07-11,"Thursday","0     ","Venus HS","02SUM"
3,2002-07-12,"Friday","0     ","Venus HS","02SUM"
3,2002-07-13,"Saturday","0     ","Venus HS","02SUM"
3,2002-07-14,"Sunday","0     ","Venus HS","02SUM"
3,2002-07-15,"Monday","0     ","Venus HS","02SUM"
3,2002-07-16,"Tuesday","0     ","Venus HS","02SUM"
3,2002-07-17,"Wednesday","0     ","Venus HS","02SUM"
3,2002-07-18,"Thursday","0     ","Venus HS","02SUM"
3,2002-07-19,"Friday","0     ","Venus HS","02SUM"
3,2002-07-20,"Saturday","0     ","Venus HS","02SUM"
3,2002-07-21,"Sunday","0     ","Venus HS","02SUM"
3,2002-07-22,"Monday","0     ","Venus HS","02SUM"
3,2002-07-23,"Tuesday","0     ","Venus HS","02SUM"
3,2002-07-24,"Wednesday","0     ","Venus HS","02SUM"
3,2002-07-25,"Thursday","0     ","Venus HS","02SUM"
3,2002-07-26,"Friday","0     ","Venus HS","02SUM"
3,2002-07-27,"Saturday","0     ","Venus HS","02SUM"
3,2002-07-28,"Sunday","0     ","Venus HS","02SUM"
3,2002-07-29,"Monday","0     ","Venus HS","02SUM"
3,2002-07-30,"Tuesday","0     ","Venus HS","02SUM"
3,2002-07-31,"Wednesday","0     ","Venus HS","02SUM"
3,2002-08-01,"Thursday","0     ","Venus HS","02SUM"
3,2002-08-02,"Friday","0     ","Venus HS","02SUM"
3,2002-08-03,"Saturday","0     ","Venus HS","02SUM"
3,2002-08-04,"Sunday","0     ","Venus HS","02SUM"
3,2002-08-05,"Monday","0     ","Venus HS","02SUM"
3,2002-08-06,"Tuesday","0     ","Venus HS","02SUM"
3,2002-08-07,"Wednesday","0     ","Venus HS","02SUM"
3,2002-08-08,"Thursday","0     ","Venus HS","02SUM"
3,2002-08-09,"Friday","0     ","Venus HS","02SUM"
3,2002-08-10,"Saturday","0     ","Venus HS","02SUM"
3,2002-08-11,"Sunday","0     ","Venus HS","02SUM"
3,2002-08-12,"Monday","0     ","Venus HS","02SUM"
3,2002-08-13,"Tuesday","0     ","Venus HS","02SUM"
3,2002-08-14,"Wednesday","0     ","Venus HS","02SUM"
3,2002-08-15,"Thursday","0     ","Venus HS","02SUM"
3,2002-08-16,"Friday","0     ","Venus HS","02SUM"
3,2002-08-17,"Saturday","0     ","Venus HS","02SUM"
3,2002-08-18,"Sunday","0     ","Venus HS","02SUM"
3,2002-08-19,"Monday","0     ","Venus HS","02SUM"
3,2002-08-20,"Tuesday","0     ","Venus HS","02SUM"
